Order_ID,Area,City,Region_Name,Restaurant_Name,Price_Category,Price,Popularity_Index,Popularity,Avg ratings,Total ratings,Rating_Category,Demand_Category,Food type,Cuisine_Count,Address,Delivery_Time_Mins,Delivery_Category
5538,Kothapet,Hyderabad,Hyderabad - Kothapet,Kinara Grand,High,750,17.24,Very High,3.9,1000,Average,Normal,"North Indian,Chinese,Biryani",3,Ashta Laxmi Temple,58,Standard
5549,New Tippasandra,Bangalore,Bangalore - New Tippasandra,Dal Roti Sabji,Low,150,1.85,Moderate,4.5,100,Excellent,Normal,North Indian,1,80Ft Road,54,Standard
5573,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Mainland China,High,850,2.5,High,4.3,100,Good,Normal,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",7,Church Street,40,Standard
5582,Vasanth Nagar,Bangalore,Bangalore - Vasanth Nagar,Shezan,High,600,2.27,High,4.3,100,Good,Normal,"North Indian,Chinese,Continental,Mughlai",4,Cunnigham Road,44,Standard
5596,Vasanth Nagar,Bangalore,Bangalore - Vasanth Nagar,Dolci Desserts,High,600,1.25,Moderate,4.5,50,Excellent,Normal,"Desserts,Pastas",2,Cunnigham Road,40,Standard
5624,Deccan Gymkhana,Pune,Pune - Deccan Gymkhana,Subway,Medium,350,2.86,High,4.4,100,Good,Normal,"Fast Food,Healthy Food,Salads,Snacks,Desserts,Beverages",6,Fc Road,35,Standard
5691,Bandra Area,Mumbai,Mumbai - Bandra Area,Smoke House Deli,High,600,2.08,High,4.4,100,Good,Normal,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",8,Bandra Area,48,Standard
5743,Bhawani Peth,Pune,Pune - Bhawani Peth,Madinah,Medium,200,14.71,Very High,4,500,Good,Normal,"Mughlai,North Indian,Chinese,Biryani",4,Poona College,34,Standard
5802,Bidhannagar,Kolkata,Kolkata - Bidhannagar,First Innings - The Stadel Hotel,High,800,0.29,Low,4.5,20,Excellent,Normal,"North Indian,Chinese,Continental",3,Sector 3,69,Slow
5862,Basheer Bagh,Hyderabad,Hyderabad - Basheer Bagh,Meghacity,Medium,500,31.25,Very High,4.4,1000,Good,High Demand,"North Indian,Chinese",2,Basheerbagh X Road,32,Standard
5878,Kalyani Nagar,Pune,Pune - Kalyani Nagar,Salad Grills,Medium,300,1.59,Moderate,4.3,100,Good,Normal,"Healthy Food,Salads,Fast Food,Continental,North Indian,Chinese",6,Hermes Parai,63,Slow
5882,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Oh! Calcutta,High,800,2.78,High,4.3,100,Good,Normal,Bengali,1,Church Street,36,Standard
5893,Shankarapura,Bangalore,Bangalore - Shankarapura,Polar Bear,Medium,300,2.63,High,4.5,100,Excellent,Normal,"Desserts,Fast Food",2,Vv Puram,38,Standard
5908,Vasanth Nagar,Bangalore,Bangalore - Vasanth Nagar,Miller'S 46,High,1100,2.13,High,4.4,100,Good,Normal,"Steakhouse,American,Continental",3,Cunnigham Road,47,Standard
5916,Sivanchetti Gardens,Bangalore,Bangalore - Sivanchetti Gardens,Carnival De Goa,Medium,500,2.08,High,4.1,100,Good,Normal,"Goan,Mangalorean,Kerala,South Indian,Seafood,Coastal,Continental",7,Kensington Point,48,Standard
5989,Elgin,Kolkata,Kolkata - Elgin,The Rouge,Medium,400,0.98,Low,4.4,50,Good,Normal,Desserts  Bakery,1,Near Bishop'S College  Kolkata,51,Standard
5994,Bidhannagar,Kolkata,Kolkata - Bidhannagar,The Darjeeling,Medium,500,1.37,Moderate,4,100,Good,Normal,"Chinese,Nepalese,Tibetan",3,Near City Centre 1,73,Slow
6075,Paschim Vihar,Delhi,Delhi - Paschim Vihar,London Grill Co,Medium,500,20,Very High,4,1000,Good,High Demand,"American,Healthy Food,Fast Food,Continental,Salads,Beverages,Desserts",7,Paschim Vihar,50,Standard
6328,Mumbai,Mumbai,Mumbai - Mumbai,Mughal Fusions,Medium,300,2.63,High,3.9,100,Average,Normal,"Mughlai,North Indian,Chinese,Seafood",4,Lbs Marg,38,Standard
6329,Kurla West,Mumbai,Mumbai - Kurla West,Mughal Darbaar,Medium,300,12.5,Very High,3.7,500,Average,Normal,"Mughlai,North Indian,Chinese,Seafood",4,Lbs Marg,40,Standard
6332,Saki Naka,Mumbai,Mumbai - Saki Naka,Naaz Hotel,High,750,12.82,Very High,4.1,500,Good,Normal,"Mughlai,North Indian,Chinese",3,Kurla West,39,Standard
6345,Teynampet,Chennai,Chennai - Teynampet,Amaravathi,High,650,1.89,Moderate,4.2,100,Good,Normal,"Indian,Chinese,Andhra,Tandoor",4,Cathedral Road,53,Standard
6358,Nandanam,Chennai,Chennai - Nandanam,Eatalica,Medium,500,1.45,Moderate,4.5,100,Excellent,Normal,"Italian,American",2,Ra Puram,69,Slow
6493,Rajajinagar,Bangalore,Bangalore - Rajajinagar,Kudla Beach,Medium,400,0.34,Low,3.9,20,Average,Normal,"North Indian,Chinese,Seafood,South Indian",4,Dr. Rajkumar Road,59,Standard
6518,Langford Gardens,Bangalore,Bangalore - Langford Gardens,Rolls Kitchen,Medium,200,14.29,Very High,4.4,500,Good,Normal,Fast Food,1,Shanthi Nagar,35,Standard
6577,Punjagutta,Hyderabad,Hyderabad - Punjagutta,Zyqa Restaurant,Medium,200,9.09,Very High,4,500,Good,Normal,"North Indian,Biryani,Chinese",3,Punjagutta,55,Standard
6585,Himayatnagar,Hyderabad,Hyderabad - Himayatnagar,Sahara Bakers,Medium,200,14.71,Very High,3.8,500,Average,Normal,"Bakery,Pizzas",2,Chikadpally,34,Standard
6663,Kurla West,Mumbai,Mumbai - Kurla West,Mughal Dhaba,Medium,500,0.56,Low,4,20,Good,Normal,"Mughlai,North Indian,Chinese",3,Lbs Marg Kurla West,36,Standard
6723,Deccan Gymkhana,Pune,Pune - Deccan Gymkhana,Spring Onion,Medium,500,2.56,High,4.3,100,Good,Normal,"Chinese,Thai,Pan-Asian,Seafood",4,Bhandarkar Road,39,Standard
6745,Koti,Hyderabad,Hyderabad - Koti,Tibbs Frankie,Low,150,3.45,High,4.3,100,Good,Normal,Snacks,1,Hanuman Tekdi Road,29,Fast
6775,Kalighat,Kolkata,Kolkata - Kalighat,Petuk,Medium,350,0.29,Low,4,20,Good,Normal,"Mughlai,Chinese,Fast Food",3,Near Sujata Sadan Theater Hazra,70,Slow
6850,Malleshwaram,Bangalore,Bangalore - Malleshwaram,Shanthi Sagar Grand,Medium,200,1.75,Moderate,4,100,Good,Normal,"North Indian,South Indian,Fast Food",3,Sampige Road,57,Standard
6851,Abids,Hyderabad,Hyderabad - Abids,Agrawala Sweets,Medium,250,3.7,High,4.3,100,Good,Normal,"Sweets,Fast Food",2,Jn Road,27,Fast
6917,Powai,Mumbai,Mumbai - Powai,Eagle Boys Pizza,High,600,1.79,Moderate,3.7,100,Average,Normal,Pizzas  Fast Food,1,Chandivali,56,Standard
6924,Richmond Town,Bangalore,Bangalore - Richmond Town,Freshmenu,Medium,250,26.32,Very High,4.1,1000,Good,High Demand,"Chinese,Continental,Italian,Mediterranean,Thai,Lebanese,American,Asian,Beverages,Bakery,Biryani,Desserts,Mexican,North Indian,Salads,Pizzas",16,Aga Abdullah Street,38,Standard
7002,Himayatnagar,Hyderabad,Hyderabad - Himayatnagar,Angaara,Medium,250,3.03,High,3.9,100,Average,Normal,"Indian,Chinese,Tandoor",3,Street 4,33,Standard
7029,Santacruz East,Mumbai,Mumbai - Santacruz East,Golden Wave Restaurant,High,1000,1.43,Moderate,2.9,80,Poor,Normal,"North Indian,Chinese,Continental",3,Santacruz East,56,Standard
7199,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Afraa Deli-Sector 1,High,700,0.75,Low,4.3,50,Good,Normal,"Continental,Fast Food,Italian,Beverages",4,Sector 1,67,Slow
7204,Bidhannagar,Kolkata,Kolkata - Bidhannagar, Conclave At Afraa,High,850,0.67,Low,3.9,50,Average,Normal,"Italian,Indian,Continental",3,Salt Lake City Centre,75,Slow
7341,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Shiro,High,1400,2.27,High,4.4,100,Good,Normal,"Japanese,Asian",2,Vittal Mallya Road,44,Standard
7412,Khairtabad,Hyderabad,Hyderabad - Khairtabad,Paradise Biryani,Medium,400,2.08,High,3.9,100,Average,Normal,Biryani  North Indian  Chinese,1,Imax Road,48,Standard
7415,Aundh,Pune,Pune - Aundh,Delhi Kitchen,Medium,300,1.45,Moderate,4,100,Good,Normal,"Tandoor,North Indian,Biryani,Beverages,Desserts",5,Dp Road,69,Slow
7626,Vishnu Garden,Delhi,Delhi - Vishnu Garden,Sethi Restaurant,Medium,300,15.87,Very High,4,1000,Good,High Demand,North Indian,1,Pacific Mall,63,Slow
7674,Beleghata,Kolkata,Kolkata - Beleghata,Mama Mia! - Italian Ice Creams,Medium,200,2.94,High,4.7,100,Excellent,Normal,Ice Cream Cakes  Desserts  Bakery  Sweets  Beverages,1,Beleghata,34,Standard
7689,Lake Town,Kolkata,Kolkata - Lake Town,Buddha Bites-Jessore Road,Medium,300,13.51,Very High,3.7,1000,Average,Normal,"Chinese,Asian,Fast Food,Snacks,Tibetan",5,Jessore Road,74,Slow
7776,Gopalapuram,Chennai,Chennai - Gopalapuram,The Kati Roll Shop,Medium,250,19.23,Very High,4.3,1000,Good,High Demand,Street Food,1,Cathedral Road,52,Standard
7784,Powai Area,Mumbai,Mumbai - Powai Area,Asia Kitchen By Mainland China,High,850,1.82,Moderate,4.3,100,Good,Normal,"Asian,Chinese,Oriental",3,Powai Area,55,Standard
7826,Alwarpet,Chennai,Chennai - Alwarpet,Benjarong,High,1500,1.47,Moderate,4.6,100,Excellent,Normal,Thai,1,Ttk Road,68,Slow
7828,Mylapore,Chennai,Chennai - Mylapore,Kaaraikudi,Medium,500,1.75,Moderate,3.6,100,Average,Normal,Chettinad,1,Dr Radhakrishnan Salai,57,Standard
7859,Central Markt Punjabi Bagh,Delhi,Delhi - Central Markt Punjabi Bagh,Wok In The Clouds,High,1500,0.69,Low,4.5,50,Excellent,Normal,"North Indian,Chinese,Thai,Continental",4,Punjabi Bagh,72,Slow
7898,Golpark,Kolkata,Kolkata - Golpark,Crossroad Crystal - Golpark,Medium,350,0.7,Low,4.1,50,Good,Normal,"Indian,Chinese,Bengali",3,Golpark,71,Slow
7940,Andheri East,Mumbai,Mumbai - Andheri East,99 East,Medium,300,1.4,Moderate,2.9,80,Poor,Normal,North Indian  Chinese  Seafood,1,Andheri East,57,Standard
8009,Pashan,Pune,Pune - Pashan,Saffron Multicuisine,Medium,400,0.29,Low,4.5,20,Excellent,Normal,"Mughlai,North Indian,Chinese,Seafood,Tandoor",5,Orange County Baner Pashan Link Road,68,Slow
8040,South Kolkata,Kolkata,Kolkata - South Kolkata,Second House,Medium,500,0.95,Low,2.9,80,Poor,Normal,"North Indian,Chinese,Kebabs,Biryani,Mughlai",5,Southern Avenue,84,Slow
8046,Gariahat,Kolkata,Kolkata - Gariahat,Santa'S Fantasea,High,1200,1.25,Moderate,4.3,100,Good,Normal,"Tribal,Seafood,Chinese",3,Ballygunge Terrace Near Anjali Jewellers Golpark,80,Slow
8093,Punjagutta,Hyderabad,Hyderabad - Punjagutta,Akson Restaurant,Medium,250,18.87,Very High,4.3,1000,Good,High Demand,"North Indian,Biryani,Kerala",3,Panjagutta Road,53,Standard
8139,Kotturpuram,Chennai,Chennai - Kotturpuram,Ciclo Cafe,High,1100,14.08,Very High,4.4,1000,Good,High Demand,"Continental,Italian,Italian-American",3,Alwarpet,71,Slow
8175,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Chawla Kitchen,Medium,500,10.42,Very High,3.8,500,Average,Normal,"Chinese,Mughlai,Indian,Snacks,Popular Brand Store,Fast Food",6,Punjabi Bagh,48,Standard
8205,Habsiguda,Hyderabad,Hyderabad - Habsiguda,Taste Of India,High,600,0.3,Low,4.2,20,Good,Normal,"North Indian,Chinese,Continental",3,Habsiguda Main Road,67,Slow
8213,Uppal,Hyderabad,Hyderabad - Uppal,Crunchy'S,Low,150,0.28,Low,3.8,20,Average,Normal,"Italian,American",2,Uppal Ring Road,72,Slow
8241,Indiranagar,Bangalore,Bangalore - Indiranagar,Paris Panini - French Street Food,Medium,450,17.54,Very High,4.4,1000,Good,High Demand,"French,Street Food",2,Hal 3Rd Stage,57,Standard
8272,Alwarpet,Chennai,Chennai - Alwarpet,Ashvita Bistro,Medium,500,0.29,Low,4.1,20,Good,Normal,"Continental,Asian",2,Alwarpet,69,Slow
8275,Alwarpet,Chennai,Chennai - Alwarpet,Gogo Momo,Medium,350,0.77,Low,4.2,50,Good,Normal,Chinese,1,Bava Road,65,Slow
8323,Punjabi Bagh,Delhi,Delhi - Punjabi Bagh,Blue Water Grille,High,600,1.47,Moderate,3.9,100,Average,Normal,"North Indian,Chinese,Continental,Fast Food",4,Punjabi Bagh,68,Slow
8469,Kasba,Kolkata,Kolkata - Kasba,Sheerazi,Medium,350,0.74,Low,4.3,50,Good,Normal,"North Indian,Chinese",2,Kasba,68,Slow
8501,Alwarpet,Chennai,Chennai - Alwarpet,Dhabba Express,Medium,500,1.61,Moderate,4,100,Good,Normal,"Punjabi,North Indian,Chinese",3,Cenotaph Road,62,Slow
8587,Barabazar Market,Kolkata,Kolkata - Barabazar Market,Royal Indian Hotel,Medium,450,27.78,Very High,4.3,1000,Good,High Demand,"North Indian,Biryani,Mughlai",3,Rabindra Sarani,36,Standard
8687,Manicktala,Kolkata,Kolkata - Manicktala,Urbans Cafe,Medium,350,0.43,Low,4.2,20,Good,Normal,"Chinese,Mexican,Continental",3,Near Balika Shiksha Sadan,46,Standard
8688,Punjagutta,Hyderabad,Hyderabad - Punjagutta,Friends Shawarma,Medium,200,1.64,Moderate,4.3,100,Good,Normal,Lebanese,1,Road No 3,61,Slow
8698,Maniktala,Kolkata,Kolkata - Maniktala,New Paul Dhaba,Medium,400,23.81,Very High,3.9,1000,Average,Normal,"North Indian,Chinese",2,Maniktala,42,Standard
8708,Esplanade,Kolkata,Kolkata - Esplanade,Lazzat,Medium,300,2,High,4.1,100,Good,Normal,Chinese,1,Pearl Road Lower Range Beck Bagan,50,Standard
8751,Kankurgachi,Kolkata,Kolkata - Kankurgachi,Caafe 360 Degree- Kakurgachi,Medium,500,1.69,Moderate,3.9,100,Average,Normal,"Italian,Chinese",2,C.I.T. Road,59,Standard
8766,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Beijing Bites,Medium,450,15.15,Very High,4.2,500,Good,Normal,Chinese,1,Richmond Road,33,Standard
8856,Thousand Lights,Chennai,Chennai - Thousand Lights,Ox & Tomato,Medium,500,0.91,Low,4.4,50,Good,Normal,"Italian,Pizzas,Pastas,Desserts,Continental,Salads",6,Opp To Ather Bike Showroom,55,Standard
8894,Mylapore,Chennai,Chennai - Mylapore,Fresh Baked Goodness,Medium,250,7.94,Very High,4.7,500,Excellent,Normal,Bakery,1,Mylapore,63,Slow
8912,Taltala,Kolkata,Kolkata - Taltala,Subway,Medium,350,10.2,Very High,4.3,500,Good,Normal,Fast Food  Healthy Food  Salads  Snacks  Desserts  Beverages,1,Park Street,49,Standard
8952,Alwarpet,Chennai,Chennai - Alwarpet,Absolute Thai,High,1400,1.41,Moderate,4.4,100,Good,Normal,"Thai,Pan-Asian",2,Teynampet,71,Slow
9014,West Marredpally,Hyderabad,Hyderabad - West Marredpally,Triple A Bakery,Low,100,1.43,Moderate,3.9,100,Average,Normal,Italian  Bakery,1,West Marredpally Road,70,Slow
9035,Powaiandheri East,Mumbai,Mumbai - Powaiandheri East,Forks And Spoons (Gourmet Chinese & Thai),Medium,200,2.08,High,4.1,100,Good,Normal,"Chinese,Thai,Pan-Asian,Oriental,Beverages,Snacks,Seafood,Mughlai,Tibetan,Combo,European,Turkish,Asian,British,Salads,German",16,Andheri East,48,Standard
9052,Santacruz East,Mumbai,Mumbai - Santacruz East,Subway,Medium,350,17.24,Very High,4.4,500,Good,Normal,"Fast Food,Salads,Snacks,Desserts,Beverages",5,Central Plaza Kalina,29,Fast
9058,Thousand Lights,Chennai,Chennai - Thousand Lights,Sandy'S,High,700,9.26,Very High,4.3,500,Good,Normal,"Desserts,Continental",2,Wallace Garden,54,Standard
9098,Nungambakkam,Chennai,Chennai - Nungambakkam,Mexicano Griller,High,800,0.31,Low,3.9,20,Average,Normal,"Mexican,Continental",2,Nungambakkam,64,Slow
9104,Vasanth Nagar,Bangalore,Bangalore - Vasanth Nagar,Rolls On Wheels,Medium,300,2.63,High,4.3,100,Good,Normal,Fast Food,1,Cunnigham Road,38,Standard
9113,Thousand Lights,Chennai,Chennai - Thousand Lights,Tuscana Pizzeria,High,1200,0.83,Low,4.1,50,Good,Normal,Italian,1,Nugambakkam,60,Standard
9121,Thousand Lights,Chennai,Chennai - Thousand Lights,Mamagoto,High,900,1.82,Moderate,4.3,100,Good,Normal,"Chinese,Asian,Pan-Asian,Thai,Oriental",5,Nugambakkam,55,Standard
9127,Nungambakkam,Chennai,Chennai - Nungambakkam,Eatza Pizza,High,600,0.34,Low,4.1,20,Good,Normal,"Italian,Pizzas",2,Nugambakkam,58,Standard
9215,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Veg Dhaba,Low,100,1.72,Moderate,4,100,Good,Normal,"North Indian,Indian,Combo,Chinese,Healthy Food",5,Salt Lake,58,Standard
9235,Kasba,Kolkata,Kolkata - Kasba,Glace Patisserie,Medium,250,1.47,Moderate,4.4,100,Good,Normal,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",7,Near Bondel Road Shitala Mandir,68,Slow
9250,Gopalapuram,Chennai,Chennai - Gopalapuram,Bayleaf Otg (On The Go),Medium,250,1.82,Moderate,4.4,100,Good,Normal,"Bengali,North Indian,Biryani,Street Food",4,Gopalapuram,55,Standard
9292,Murad Nagar,Hyderabad,Hyderabad - Murad Nagar,Food Zone 2,Medium,300,10.87,Very High,4,500,Good,Normal,"Mughlai,Chinese,Tandoor",3,Guddimmalkapur Road,46,Standard
9304,Redhills,Hyderabad,Hyderabad - Redhills,Rayalaseema Ruchulu,Medium,450,12.82,Very High,4,500,Good,Normal,"South Indian,Biryani,Rayalaseema",3,Lakdikapul,39,Standard
9317,Andheri East,Mumbai,Mumbai - Andheri East,Food Rush,High,550,9.62,Very High,4,500,Good,Normal,"Mughlai,North Indian,Chinese",3,Andheri East,52,Standard
9344,Vadapalani,Chennai,Chennai - Vadapalani,King Sandwich,Medium,200,1.41,Moderate,4.3,100,Good,Normal,Fast Food,1,Kodambakkam,71,Slow
9368,Alwarpet,Chennai,Chennai - Alwarpet,Sachin Ka Dhabba,Medium,500,0.72,Low,4.1,50,Good,Normal,"Punjabi,North Indian,Chinese",3,Cenetoph Road,69,Slow
9371,Mohammed Wadi,Pune,Pune - Mohammed Wadi,Big Daddy'S,Medium,250,14.29,Very High,4.1,1000,Good,High Demand,"Fast Food,American,Italian,Beverages",4,Nibm Road,70,Slow
9390,Garfa,Kolkata,Kolkata - Garfa,Maa Trinayani,Medium,200,1.14,Moderate,4.2,100,Good,Normal,"Mughlai,Indian,Chinese,Biryani",4,Near Lakhan Kuthir,88,Slow
9415,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Smoor,Medium,300,2.04,High,4.3,100,Good,Normal,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",8,1Mg Road,49,Standard
9454,Kothrud,Pune,Pune - Kothrud,Cafe Eastwood,High,700,0.86,Low,4.4,50,Good,Normal,"North Indian,Continental",2,Chintamani Pride Near Citypride,58,Standard
9476,Kondhwa,Pune,Pune - Kondhwa,Jazz Pizza,Medium,300,0.28,Low,3.9,20,Average,Normal,"Italian,Pizzas,Fast Food",3,Nibm Road,72,Slow
9502,T. Nagar,Chennai,Chennai - T. Nagar,10 Downing Street,High,1000,0.26,Low,4,20,Good,Normal,"Indian,Continental,Tandoor",3,T- Nagar,77,Slow
9577,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,The Bar Stock Exchange,High,1300,1.36,Moderate,2.9,80,Poor,Normal,"North Indian,Mexican,Continental,Italian",4,Andheri East,59,Standard
9739,Pitampura,Delhi,Delhi - Pitampura,Mikky Peshawari Chicken & Fish (Since 1998),Medium,250,1.89,Moderate,4,100,Good,Normal,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",16,Nsp,53,Standard
9755,Pitam Pura,Delhi,Delhi - Pitam Pura,Shake Square,Medium,250,1,Moderate,3.9,50,Average,Normal,"Ice Cream,Beverages,Fast Food,Italian,Desserts",5,Jd Block Ashiana Chowk,50,Standard
9757,Pitam Pura,Delhi,Delhi - Pitam Pura,Shut Up & Eat,Medium,250,3.7,High,4.1,100,Good,Normal,Indian,1,Nsp,27,Fast
9777,Near Rupbani Cinema,Kolkata,Kolkata - Near Rupbani Cinema,Koshe Kosha-Hatibagan,Medium,500,2.33,High,4.4,100,Good,Normal,Bengali,1,Near Rupbani Cinema,43,Standard
9781,Bhowanipore,Kolkata,Kolkata - Bhowanipore,Bikers Cafe,High,1100,1.54,Moderate,4.2,100,Good,Normal,"Italian,Desserts,Continental",3,Near Forum Mall,65,Slow
9782,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Legacy Of China,Medium,400,1.25,Moderate,4.1,100,Good,Normal,"North Indian,Chinese,Fast Food",3,Near Sdf Bus Stop,80,Slow
9786,East Kolkata Township,Kolkata,Kolkata - East Kolkata Township,Royal Jade,Medium,450,6.58,Very High,4.5,500,Excellent,Normal,Chinese,1,Near Siemens,76,Slow
9850,Thousand Lights,Chennai,Chennai - Thousand Lights,The Marina,High,1500,2.04,High,4.4,100,Good,Normal,Seafood,1,Nugambakkam,49,Standard
9862,Santacruz East,Mumbai,Mumbai - Santacruz East,Pizza Hut,Medium,300,15.15,Very High,3.8,500,Average,Normal,"Pizzas,Fast Food",2,Bkc,33,Standard
9883,Vadapalani,Chennai,Chennai - Vadapalani,Hotel Pandia'S,Medium,400,12.99,Very High,4.2,1000,Good,High Demand,"Chettinad,North Indian,Chinese,South Indian,Biryani",5,Vadapalani,77,Slow
9911,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Fresh Pressery Cafe,High,1000,3.03,High,4.2,100,Good,Normal,"Italian,Salads,Healthy Food,French",4,Cbd,33,Standard
9923,Thousand Lights,Chennai,Chennai - Thousand Lights,Bombay Brasserie,High,900,2.08,High,4.3,100,Good,Normal,Indian,1,Nugambakkam,48,Standard
9932,Mylapore,Chennai,Chennai - Mylapore,Kaidi Kitchen,High,900,1.59,Moderate,4.5,100,Excellent,Normal,"North Indian,Chinese,Mexican,Italian,Thai,Lebanese",6,Bishop Wallers Avenue,63,Slow
9979,South Kolkata,Kolkata,Kolkata - South Kolkata,Chopstick - Ballygunge,Medium,400,1.56,Moderate,3.7,100,Average,Normal,Chinese,1,South Kolkata,64,Slow
9984,Lake Town,Kolkata,Kolkata - Lake Town,Chennai Xpress,Medium,300,6.76,Very High,4.1,500,Good,Normal,"South Indian,North Indian,Chinese,Beverages",4,Near Hdfc Bank,74,Slow
10062,Somajiguda,Hyderabad,Hyderabad - Somajiguda,Kritunga Restaurant,Medium,500,19.23,Very High,4,1000,Good,High Demand,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",6,Somajiguda,52,Standard
10085,Murad Nagar,Hyderabad,Hyderabad - Murad Nagar,Bakers Street,Medium,250,10.2,Very High,4.2,500,Good,Normal,Bakery  Continental,1,Gudimalkatur Road,49,Standard
10094,Pulikeshi Nagar,Bangalore,Bangalore - Pulikeshi Nagar,Delicacy,Medium,400,8.93,Very High,4.2,500,Good,Normal,"Chinese,Thai",2,Cox Town,56,Standard
10113,Anna Nagar,Chennai,Chennai - Anna Nagar,Coco Jaunt 1728,Medium,500,0.74,Low,4.3,50,Good,Normal,"Bakery,Cafe",2,4Th Main Road,68,Slow
10178,Kilpauk,Chennai,Chennai - Kilpauk,Parfait Cakes N Bakes,Medium,300,0.41,Low,3.5,20,Average,Normal,"Bakery,Desserts",2,Manikeshwari Road,49,Standard
10186,Kilpauk,Chennai,Chennai - Kilpauk,Wangs Kitchen,Medium,350,2.17,High,4.1,100,Good,Normal,"Chinese,Fast Food,Asian",3,Kellys,46,Standard
10208,Rohini,Delhi,Delhi - Rohini,Burger King,Medium,350,28.57,Very High,4.3,1000,Good,High Demand,"American,Fast Food",2,D Mall Twin District Center,35,Standard
10212,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Hotel Tom'S Restaurant,Medium,400,2.86,High,4.4,100,Good,Normal,"Mangalorean,Biryani,Seafood,Chinese,North Indian,Desserts,South Indian,Combo",8,Brigade Road,35,Standard
10238,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Smoke House Deli,High,800,12.82,Very High,4.5,500,Excellent,Normal,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",8,Lavelle Road,39,Standard
10275,Anna Nagar,Chennai,Chennai - Anna Nagar,Kim Ling,High,800,7.81,Very High,4.4,500,Good,Normal,Chinese,1,Teja Tower,64,Slow
10285,Rohini,Delhi,Delhi - Rohini,Bombay Indianese Treat,Medium,300,1.31,Moderate,2.9,80,Poor,Normal,Chinese,1,Prashant Vihar,61,Slow
10298,Sector 7 Rohini,Delhi,Delhi - Sector 7 Rohini,Chalte Firte Momos & Special Foods,Medium,200,2.78,High,3.8,100,Average,Normal,"Chinese,Fast Food,North Indian",3,Sector 7,36,Standard
10312,Sector 8 Rohini,Delhi,Delhi - Sector 8 Rohini,Patiala Shahi Chicken Corner,Medium,400,2.78,High,4.1,100,Good,Normal,"North Indian,Beverages",2,Sector 8,36,Standard
10323,Prashant Vihar Rohini,Delhi,Delhi - Prashant Vihar Rohini,Subway,Medium,350,9.43,Very High,4.1,500,Good,Normal,"Fast Food,Salads,Snacks,Desserts,Beverages",5,Fun City Mall Prashant Vihar,53,Standard
10327,Sector 14 Rohini,Delhi,Delhi - Sector 14 Rohini,Pooran'S Ambala Wale,Medium,250,2.08,High,4,100,Good,Normal,"North Indian,Chinese",2,Sector 14,48,Standard
